channel_index,interaction_count,distance_km,attribution_probability_score
1,1,0.1,1.0355701944434514
2,3,10.27,2.2981972054158706
0,2,9.37,0.3776077377707051
0,1,19.46,0.15912581487531696
2,1,13.73,1.000577978257592
0,1,20.11,0.15504186509560722
1,1,0.1,1.0355701944434514
2,13,8.29,4.735619314639439
1,1,19.45,0.47756843379908936
1,2,12.53,0.998314358017852
2,2,21.76,1.150203127620429
2,1,0.56,1.6944832232240872
0,2,20.85,0.23856836764410544
0,1,9.89,0.23333966409443524
0,3,9.11,0.48146924621082016
1,1,22.93,0.41551032622287143
0,2,24.3,0.2078165929467109
1,3,23.28,0.8194674246084682
0,5,31.31,0.25605856278709005
1,4,25.13,0.8835124491837518
0,2,8.64,0.3887964438386369
1,1,16.13,0.5453934531106792
1,2,12.12,1.0148217037412934
0,3,31.23,0.1987489277200163
0,5,23.84,0.3452283835093036
1,1,13.49,0.6061378688268656
0,1,22.02,0.1436378466345883
0,3,5.14,0.5643317898473481
2,2,17.0,1.3914391336522867
1,1,7.5,0.770244091459452
2,2,1.49,2.5876200651126546
0,2,21.28,0.23450007929678796
0,17,22.27,0.5929993057315089
2,2,18.66,1.3020481953392153
1,1,13.54,0.6049268045571696
1,1,4.87,0.8556894057162997
0,1,5.71,0.2758052988532516
0,2,7.25,0.4110257752522262
0,2,13.13,0.32488001385965676
0,1,23.61,0.13478692225245678
0,3,23.48,0.2709792794603112
0,3,1.81,0.6447369205014254
2,1,9.45,1.1874139739255694
0,1,9.24,0.23948605216315705
1,10,0.1,3.5824842739760507
2,1,19.53,0.7934044289253969
1,3,13.03,1.2347880897206664
0,2,14.09,0.3126411121201316
1,4,25.77,0.8611815850945924
1,3,15.71,1.109266923745109
1,3,11.55,1.3100946258615476
1,4,19.58,1.1031283560376046
2,6,23.47,1.9025984221025785
1,2,17.37,0.8225984855213168
0,1,20.51,0.15258093519291296
1,1,13.84,0.5977110639348969
0,3,14.35,0.3904275256778653
2,3,15.9,1.83478074958407
0,1,8.98,0.24198970352653987
0,1,10.46,0.22807971107667513
2,3,26.02,1.2240009887014567
1,1,31.06,0.30015753890543334
0,2,27.74,0.18110118822807672
0,3,4.41,0.5810532229373288
2,2,3.64,2.374385244336883
0,1,5.47,0.2784657795973538
2,1,16.08,0.9108088858856032
0,1,0.1,0.3451900648144839
1,1,10.29,0.688907814863571
2,2,26.26,0.960730409573422
0,2,22.86,0.22013828697484905
0,1,10.93,0.22383186735186705
0,1,11.53,0.21852385348405573
1,1,19.54,0.4758522783706314
1,9,22.48,1.405365699636133
1,2,10.73,1.07284385989952
0,4,13.13,0.4759406177148703
0,4,10.47,0.529372897508242
0,2,4.35,0.4615802489486209
0,3,13.24,0.4081531037897448
1,1,12.63,0.627351799181482
2,3,4.91,2.84773799121892
1,1,20.17,0.46401063234884093
0,4,18.87,0.37830210415218535
2,1,20.57,0.7610759001510385
1,3,8.86,1.458924277743382
2,1,0.1,1.7259503240724194
1,5,18.74,1.2700587876543947
0,1,9.69,0.2352138682279802
0,3,7.87,0.5059522809414304
1,2,4.94,1.3524434720728864
0,1,12.8,0.20770009283329302
0,3,27.62,0.22962380936650442
1,6,10.96,1.8828656885388555
1,1,6.28,0.8087642508614443
1,5,20.22,1.1970535816902517
0,2,16.38,0.28527565576757324
0,4,0.1,0.8015065095687396
1,1,20.3,0.4616040396245633
2,2,32.03,0.7627221714794975
1,4,0.1,2.404519528706219
2,2,5.11,2.238796757001564
1,2,0.1,1.641339925057387
1,1,14.4,0.5844711764418765
0,1,22.92,0.1385588545328731
1,3,15.84,1.1035137070689016
1,3,26.14,0.730883917148004
1,2,21.64,0.6934424245194277
0,1,28.62,0.11031006550863189
1,2,24.28,0.6239487382203457
0,1,11.78,0.21634950481211693
1,2,15.53,0.8854254063942021
0,4,8.05,0.5831783712946647
2,3,13.15,2.0481255148607875
0,1,15.49,0.18651192495934601
0,5,14.32,0.5052261643431489
0,2,25.74,0.19618457514804397
1,3,12.36,1.2683278356794638
0,1,7.54,0.25633756209998143
0,3,8.04,0.5025234765781796
1,1,20.24,0.4627132198034705
0,2,3.77,0.4724140974368337
2,1,13.39,1.0142787931284416
2,1,25.62,0.6218712577924856
1,1,17.34,0.5196250358207848
0,1,14.4,0.19482372548062551
1,1,14.71,0.5772684828445779
0,3,6.76,0.5289227327842918
0,1,8.14,0.25025869875239254
0,2,13.44,0.3208763755451676
2,1,17.17,0.8719508784544557
0,6,22.59,0.3941525073910526
1,6,15.74,1.555185636180662
1,1,25.82,0.37014968079000654
0,2,27.84,0.18037823035485445
0,1,21.36,0.1474803841084118
2,6,24.8,1.8040254741247042
1,2,7.07,1.2419875207119566
1,1,5.81,0.8241128434837373
0,1,19.14,0.1611757166894149
0,1,4.27,0.29215812446559525
0,1,12.68,0.20869944981688882
0,3,21.17,0.2972110101434385
0,2,26.31,0.19176217378695212
2,1,12.97,1.0314626168102952
0,1,9.8,0.23418120074228194
0,1,17.56,0.17169079883274743
1,1,6.41,0.8045695923211292
1,4,13.61,1.4006691734148364
0,1,14.94,0.19066065601930826
1,2,14.78,0.9123906244965408
0,1,15.71,0.18487782062418484
0,1,8.32,0.2484633072867361
0,2,9.18,0.38048848956858916
2,2,9.02,1.9146571247826119
0,2,2.04,0.5062628121438061
0,2,17.73,0.2702793154775538
0,2,22.16,0.22638926430085995
2,1,21.37,0.737107018758131
0,2,12.9,0.32788270116986795
0,3,8.51,0.49316428725583894
0,1,20.95,0.14991900443711986
0,2,20.11,0.2457355422184058
1,1,16.74,0.5322468931247972
1,1,28.95,0.32659062213318296
0,2,14.79,0.3040085804094203
0,4,12.94,0.47957154646188843
0,5,11.8,0.5588081316173231
0,1,2.51,0.31346734057142317
0,2,20.29,0.24397260052044745
1,2,14.16,0.9353008242489161
2,1,19.08,0.8078150148355268
2,3,29.74,1.0547723818532933
2,3,11.87,2.1557204685876377
1,5,0.1,2.676910119500839
1,1,18.85,0.48916872287059543
0,1,16.33,0.18034923720966128
1,4,9.14,1.6748943747455571
0,3,18.18,0.33497046320496043
0,5,21.29,0.38230020586955504
1,1,7.43,0.7724037970924172
0,2,12.59,0.3319737588017411
0,2,26.81,0.18796502833638995
2,1,9.23,1.1979093287273064
0,2,15.53,0.29514180213140073
0,2,0.1,0.5471133083524624
2,1,3.15,1.5277221134692824
1,1,16.26,0.5425647681094741
1,3,24.82,0.7705115516602241
0,2,4.1,0.4662192075733064
0,4,15.6,0.43116596851842626
2,1,11.99,1.0726989022758053
1,1,22.62,0.4206947311492403
1,9,5.26,2.79853916250217
0,5,18.44,0.42846376807195297
0,1,9.77,0.23446238686110166
2,3,16.78,1.7713199300287295
0,1,15.55,0.1860648330643217
1,1,12.99,0.6183826660181302
0,1,18.82,0.1632520258934812
1,1,15.35,0.5626779651384981
2,4,13.94,2.3038363857926507
1,3,12.15,1.2790266616592638
0,8,15.62,0.5881624037392937
1,3,16.78,1.0627919580172376
1,2,7.09,1.2409943280254319
0,3,12.2,0.4254903882282507
2,15,6.56,5.331710853991692
1,3,14.68,1.1559232416472047
2,3,10.26,2.2991166681783297
1,6,21.17,1.251565188323842
0,1,20.38,0.15337642253049652
0,3,7.62,0.5110371859015077
0,4,14.98,0.441992579621137
2,7,20.11,2.325627976434108
1,1,13.6,0.603476721022514
1,2,9.17,1.1419221462226639
0,3,6.26,0.5396076807571482
0,1,21.83,0.14473365305894725
1,2,22.22,0.6775397446389931
0,1,13.34,0.2032618761250666
0,1,21.13,0.14884346419636912
1,2,0.1,1.641339925057387
0,2,25.62,0.1971285247754778
0,2,13.74,0.3170488700018419
0,2,16.13,0.288142723773083
0,1,12.44,0.2107126122537642
2,1,26.17,0.6083394853945128
0,1,6.51,0.26711924731169434
0,1,26.8,0.11864017558861727
0,2,18.17,0.26556401587859163
1,4,19.98,1.0856187527042802
0,1,12.37,0.2113034343329819
1,1,4.53,0.8674062757548365
0,3,22.44,0.282489775892466
0,1,17.49,0.17217220672600989
0,6,25.89,0.34541200054010507
2,3,13.45,2.0236948856247214
2,1,11.65,1.0873872617956073
0,1,26.1,0.12200904457433409
1,2,30.3,0.4904229660114294
2,1,15.07,0.948358969389054
0,1,8.98,0.24198970352653987
2,1,21.48,0.733870872618084
0,3,12.97,0.41258504672411805
2,2,19.79,1.2445058699038645
1,1,12.93,0.6198685667842607
2,3,27.51,1.1531819007491335
1,2,9.4,1.131464640762699
0,2,18.84,0.25854142331395363
2,1,11.09,1.1120195885686095
0,2,12.75,0.32985591108701234
0,8,11.7,0.6880098169118958
1,1,20.91,0.45047720052879175
1,1,22.35,0.4252628577270683
2,1,19.46,0.7956290743765848
0,1,14.14,0.1968604649128935
1,1,16.12,0.5456116541292179
1,4,22.18,0.9941671807637549
0,5,22.43,0.36525881306799185
0,1,0.1,0.3451900648144839
0,2,12.82,0.3289336063651517
0,2,13.21,0.3238420594281172
2,2,20.35,1.2169388417925606
1,2,14.47,0.9237747036635057
1,1,20.75,0.45336950009842303
2,2,6.37,2.128757677342403
0,2,17.08,0.27739872899998524
2,4,22.2,1.6556202751130387
0,3,3.2,0.6098678890602504
2,1,35.11,0.4254438982309476
0,1,24.53,0.12991692111789926
2,5,15.01,2.4573629726807082
0,2,8.37,0.3930182018901639
0,4,13.6,0.4670765177175595
1,1,15.67,0.5555215857211632
0,2,18.53,0.26176729603987076
1,2,27.01,0.5594019209488538
0,4,11.19,0.5143444070771118
1,1,19.5,0.4766142514319191
0,1,4.66,0.2876358233842603
0,2,11.69,0.34414253794339267
0,4,18.01,0.3915421191771855
0,6,20.53,0.4280062973895193
0,10,8.97,0.8374817574777603
0,7,11.47,0.65714682175469
0,1,26.68,0.11921101735566779
0,1,24.3,0.13111767177592817
1,1,16.67,0.5337392727820456
2,1,0.1,1.7259503240724194
0,4,35.09,0.19772814728185517
1,5,14.84,1.4844779904750083
1,1,12.5,0.6306225250544631
0,2,10.82,0.35632952189905426
1,5,18.01,1.3076912645415277
0,2,18.09,0.26641518186865903
1,1,22.61,0.4208630427017664
0,2,7.59,0.4054736646372456
1,1,12.5,0.6306225250544631
1,2,31.24,0.4723254282797632
0,2,16.8,0.2805230583495548
0,1,13.62,0.20099804423558681
2,11,7.47,4.607686214390097
0,2,19.05,0.25637877121331853
1,2,23.25,0.6501923321307588
2,7,22.0,2.156292043323997
1,1,12.93,0.6198685667842607
1,1,17.89,0.5083181171798179
1,4,28.37,0.7761186301605385
2,1,23.57,0.6750137697368628
0,4,8.73,0.5675297062209204
0,1,0.1,0.3451900648144839
0,1,17.37,0.17300061991940616
2,2,21.39,1.1673527279151645
1,1,6.29,0.8084408098536139
0,3,14.93,0.38147387107320485
2,3,12.89,2.0695371678207133
0,6,15.83,0.5165323444703621
0,3,10.64,0.4528868696403078
1,1,25.32,0.37762720035244063
0,4,16.18,0.42127806127444994
2,3,7.97,2.519662570222402
0,3,22.34,0.2836219979304829
2,4,4.89,3.3087673797251655
1,2,25.28,0.5994833582545256
0,2,22.93,0.21952276190855527
2,2,26.12,0.966125592279206
1,1,13.73,0.6003467869545552
0,1,11.03,0.2229383281522441
0,2,15.67,0.293493627236399
2,1,14.32,0.9772407998224352
0,1,9.78,0.2343686206608475
0,1,10.57,0.22707836492497613
0,2,12.07,0.33895112604865196
0,1,5.64,0.2765786358565986
1,3,20.42,0.9187872988296326
0,1,14.58,0.19342603239031905
0,2,12.53,0.3327714526726174
0,2,6.12,0.4300304095362798
0,3,5.72,0.5513899975903851
2,1,30.49,0.5117995734399249
0,7,9.98,0.6975034545957036
2,6,19.88,2.1964019460768265
0,4,16.3,0.41926077194791034
0,5,0.1,0.8923033731669462
2,2,29.34,0.8493690998944582
0,2,20.47,0.2422223064167376
1,3,8.86,1.458924277743382
2,3,14.77,1.9196156656325087
0,5,5.81,0.7101002655893816
0,3,29.61,0.21205429670238785
1,13,7.74,2.9045744460049936
0,1,10.82,0.22481889744200553
0,4,9.16,0.5578516650230216
0,3,15.64,0.370792407839739
0,3,25.96,0.24538842380379572
1,1,29.31,0.32192141614120806
0,4,11.81,0.5017455374918995
0,5,18.03,0.43554850995984395
1,1,15.66,0.5557438388031046
0,2,7.15,0.41267317094809985
0,1,34.38,0.08761000273012519
1,9,25.9,1.2256821588297862
0,2,16.51,0.28379607260778983
1,1,27.66,0.34388505754995025
2,1,24.7,0.6451824146836634
0,3,15.65,0.37064412053604096
1,1,17.61,0.5140432811636187
0,2,27.1,0.1857972315372961
0,6,7.43,0.7228038671944601
2,4,28.39,1.2924966392469273
2,1,13.2,1.022016678676313
0,10,27.2,0.40391298913869006
1,3,14.96,1.1430491309378177
2,1,17.7,0.8536600872638102
2,1,14.73,0.9613447545582774
1,1,10.75,0.6763478174041038
0,4,12.84,0.48149367434065693
0,1,26.03,0.12235114862130002
2,1,0.1,1.7259503240724194
0,3,5.09,0.5654615828434413
1,2,9.2,1.140552661502367
0,3,6.37,0.537238622711596
0,3,27.08,0.23463763806259483
0,1,25.06,0.1271916720986987
2,5,19.74,2.0337651171349087
0,1,9.9,0.23324634689348187
1,2,25.68,0.5899679507767688
0,3,2.29,0.6324760526110926
0,1,32.14,0.09582227540567975
0,8,9.52,0.7506977494196971
1,2,12.9,0.9836481035096037
0,1,11.57,0.21817449487989438
0,6,6.42,0.7526030336171493
0,2,30.4,0.16282173076838682
0,3,21.31,0.2955512800682714
2,2,24.72,1.0217721885931499
2,4,5.21,3.266685058681749
0,1,16.45,0.17948563517405558
1,1,19.17,0.4829472654884968
2,2,17.17,1.3820094448211833
0,1,5.72,0.27569499879519255
2,3,23.6,1.348408478057494
2,1,15.97,0.9148252745588091
0,1,7.36,0.25818985279170265
0,1,0.16,0.3443626020114748
2,3,19.85,1.5666271429923257
1,4,34.6,0.6049255438358382
0,1,6.88,0.2631949935596964
0,2,16.36,0.28550396760474556
0,1,23.88,0.13333905604289412
1,2,4.84,1.357864079949456
1,1,11.16,0.6653461732630451
2,2,8.12,1.9848405024313966
0,3,22.88,0.2775614523001737
1,5,25.6,0.9652802443901127
1,1,16.27,0.542347785601625
0,3,8.27,0.4979214623187486
0,2,11.46,0.34732325817086995
2,6,9.96,3.266178158314017
2,1,7.18,1.3002776405160699
0,1,14.18,0.19654574001609162
1,5,19.6,1.2271116905029689
0,1,18.92,0.1626003220664994
1,1,14.93,0.5722108066098073
1,1,15.46,0.5602076208348442
1,4,14.35,1.3598169613331887
2,1,4.62,1.440482045359835
1,4,16.28,1.258788944294099
0,2,10.33,0.3633824736685666
1,1,4.22,0.878229076261543
0,2,17.97,0.2676970487609867
0,1,10.11,0.2312952835179929
0,2,16.82,0.2802987296463207
0,3,21.78,0.29004682005089194
1,2,7.4,1.2257010128697245
0,1,15.74,0.18465610029823784
1,3,0.52,2.0366358797724016
1,4,27.26,0.8113547508185538
0,3,4.13,0.5875975991305058
2,4,10.88,2.6038099223719176
0,1,25.71,0.12392730923177227
0,5,13.12,0.5300684659309702
1,1,5.42,0.8370698053787432
0,1,20.7,0.15142571548080505
0,4,20.52,0.35414027572332324
1,6,9.93,1.9620599548159257
1,3,10.8,1.3499929471271679
0,1,11.52,0.2186112805096888
2,1,13.34,1.016309380625333
1,2,0.1,1.641339925057387
2,5,13.55,2.6051462421659086
0,1,29.27,0.10747896756209986
1,4,7.83,1.7649989640335801
2,1,10.33,1.1463440728194765
1,4,5.53,1.9350827751755022
1,5,19.9,1.2124743499081676
0,2,24.63,0.20509143950166475
0,1,24.44,0.1303854649067164
0,4,5.02,0.658321289289281
0,2,19.0,0.25689204185529696
2,3,26.47,1.2021660746706033
0,2,19.08,0.25607130120676286
2,1,18.83,0.8159336907077235
2,4,11.23,2.567610570178221
0,1,16.76,0.1772737552946313
0,6,24.89,0.35950853169748836
2,1,17.63,0.8560536849811361
2,3,5.01,2.8363697908124537
0,1,11.35,0.22010290298585947
0,1,24.67,0.12919141965969813
1,1,17.6,0.5142489396050304
1,3,15.95,1.0986689131207494
0,2,10.57,0.3599106931311615
1,5,24.51,1.008297423266216
0,1,28.3,0.1117311096275675
0,3,25.11,0.25387508593668273
0,3,26.54,0.23976094355145813
0,1,12.13,0.2133417153977147
0,2,11.0,0.3537731632758842
0,2,13.75,0.3169220758143692
0,1,15.31,0.18785965683159678
0,1,26.45,0.12031281923260889
0,3,24.33,0.2619208498735404
2,1,19.31,0.8004171988318454
0,3,3.55,0.6013892277270885
0,6,1.5,0.9162945819609665
1,2,16.92,0.8375393223921205
2,2,22.04,1.1373927247582398
0,1,14.36,0.195135692948816
1,4,30.32,0.7178821236761997
1,1,6.34,0.8068255440381441
1,2,5.33,1.3315090668175575
0,8,9.69,0.745610321581832
1,2,9.38,1.1323701746405652
0,3,19.21,0.32145011180443656
1,2,11.63,1.0349084158750395
1,1,2.62,0.9362733425737693
0,4,22.13,0.33205250159528776
2,1,0.92,1.670257508574043
0,3,6.43,0.535950796027266
2,1,2.02,1.598359532829002
0,4,16.66,0.4132666778866886
0,1,16.49,0.17919868777691028
0,2,30.33,0.16327827047185056
2,2,22.31,1.1251749779200455
0,2,26.53,0.19008206995673593
0,1,17.31,0.17341632004783084
0,2,7.18,0.41217826014883097
1,1,16.02,0.5477984714646499
1,2,19.74,0.7481984233893498
0,1,20.63,0.15185030162736024
0,2,11.22,0.3506736174430973
0,1,18.91,0.16266537520508637
0,9,7.54,0.8515349493148624
0,2,6.65,0.42100972199434195
1,1,6.07,0.8155864838324761
0,2,15.2,0.2990635001837906
0,4,5.58,0.6437388257372937
0,1,11.6,0.21791284250885942
2,3,22.22,1.4249332803998271
2,2,6.77,2.094968588050092
2,1,10.97,1.117370113580764
0,4,15.57,0.4316836782443587
0,1,16.98,0.17572059019754488
0,1,11.01,0.22311675017405877
0,4,21.29,0.3433990196925866
1,2,19.72,0.748797221615416
1,5,24.12,1.0241501931816392
2,2,14.35,1.5470324686219072
2,3,10.9,2.241006268161167
0,4,9.54,0.5494364374646725
1,1,17.46,0.5171368121630112
0,3,11.98,0.42925122706562846
0,2,10.45,0.36164241727121815
1,1,11.41,0.6587258682247231
0,2,9.53,0.3751987651838713
0,1,16.59,0.1784833247057621
0,3,3.7,0.5977916957492488
1,2,17.42,0.8209549326509954
1,7,20.41,1.3787323308929247
0,1,10.35,0.22908547285870454
2,2,30.38,0.8147602013492613
0,1,15.14,0.18914145567492455
0,2,2.51,0.4968339800064933
1,3,12.75,1.2486954521773035
1,3,15.5,1.118624010649962
2,4,18.59,1.9128145182822467
0,4,12.94,0.47957154646188843
1,1,6.91,0.7886380469761279
1,1,6.24,0.8100593094334011
2,3,9.77,2.3446238686110163
0,2,10.54,0.3603428452023033
1,1,5.92,0.8204947126973879
1,2,9.14,1.1432932753110487
0,2,20.28,0.24407020908106633
0,1,28.19,0.11222380965510025
0,4,21.04,0.34685023721703667
1,2,25.45,0.5954207001108474
2,1,22.79,0.6964061857173175
1,1,21.67,0.43698875675213844
1,4,12.3,1.4760212209838726
1,7,16.13,1.6361803593320376
0,3,11.64,0.4351289214811626
0,1,13.25,0.203994937598062
0,6,15.55,0.52235002492495
0,3,20.71,0.3027303146141098
0,4,18.39,0.38563568160938105
1,3,13.71,1.201654513092661
0,1,15.44,0.18688532208192157
0,2,18.47,0.26239629204365295
0,1,20.34,0.15362202123311303
0,1,2.85,0.3092330432260357
2,3,6.38,2.685118851179356
2,5,23.86,1.7247615562306262
1,3,14.51,1.1638103053154156
0,2,11.61,0.3452455579555875
1,1,12.89,0.6208611503462139
2,1,12.89,1.0347685839103566
1,1,19.46,0.47737744462595083
0,2,6.14,0.4296865227816933
1,2,15.2,0.8971905005513716
2,1,16.97,0.8789544624657283
1,9,18.17,1.6697894712401349
1,1,16.78,0.5313959790086188
0,4,19.13,0.37438815010774257
1,2,10.42,1.0862299459760048
0,1,7.47,0.2570563130556154
1,4,34.66,0.6034754633232858
0,3,12.59,0.4189042436659459
0,2,13.52,0.3198512122794541
0,2,20.42,0.2427072357973085
1,1,27.77,0.34237528722720256
0,3,10.64,0.4528868696403078
1,5,7.01,2.0304616660378474
1,1,5.06,0.8492108160571421
0,1,27.74,0.11426212806023855
0,5,6.7,0.6852653799386383
0,1,14.78,0.19188479729150354
2,3,7.18,2.6005552810321397
1,2,3.41,1.4377982288575553
0,2,12.66,0.33104553240049917
0,2,7.5,0.40693600045508943
1,1,9.47,0.7118786535705568
2,1,31.05,0.5004627098946678
2,3,18.4,1.6601782761157327
1,3,22.45,0.8471304077348345
0,3,21.6,0.2921426932445913
0,3,14.19,0.39293427488329624
0,1,11.48,0.2189613385302417
0,1,16.99,0.1756503160172389
0,4,16.35,0.4184230883668234
0,2,10.45,0.36164241727121815
0,1,16.04,0.18245346931208434
2,1,9.35,1.192173141811488
1,1,13.63,0.602752983286777
2,1,12.32,1.058632320451977
1,4,4.85,1.9884393870087964
0,5,0.1,0.8923033731669462
1,5,7.49,1.9918486729672575
0,5,29.43,0.2760566723402043
1,5,12.52,1.6288319924166828
0,2,21.21,0.23515759961768834
2,1,0.1,1.7259503240724194
0,4,6.93,0.6098988317052781
0,1,4.16,0.2934464524563216
2,1,13.38,1.0146845857988165
0,1,34.38,0.08761000273012519
1,2,18.68,0.7806041839963682
1,1,28.56,0.33172538283944464
2,1,12.96,1.0318752843850318
2,2,25.92,0.9738855956442592
2,5,31.59,1.2660335354356516
0,2,14.13,0.31214128630801863
2,5,10.69,2.920891309425027
1,1,4.46,0.8698384167353242
1,1,12.53,0.6298662318910511
0,2,15.66,0.2936110481699146
1,2,31.25,0.47213653588944793
2,3,4.64,2.8786602411098103
2,4,15.48,2.1662027007803446
0,3,0.49,0.6796937699308965
0,6,11.59,0.6120034434204301
0,1,17.49,0.17217220672600989
2,1,19.1,0.8071690212555432
1,2,19.71,0.7490968004158276
0,1,18.18,0.16748523160248022
0,1,19.64,0.15798422366822992
0,1,15.37,0.18740933425844353
0,1,6.62,0.2659465045496238
2,1,0.19,1.719748073654939
1,1,10.63,0.6796020909359171
0,3,13.92,0.3972009636995087
1,2,25.03,0.6055082661691618
0,3,14.2,0.39277713260389396
2,3,13.43,2.0253144892883075
0,1,18.08,0.16815651419904004
0,1,12.84,0.20736803839914533
0,1,21.48,0.1467741745236168
1,4,30.83,0.7033856946618234
1,3,32.53,0.5660342830160472
1,1,15.78,0.5530826603146826
0,1,17.7,0.17073201745276204
0,7,27.63,0.34429796731532025
0,2,13.8,0.3162888650845405
1,4,20.43,1.0662524349035667
0,1,5.92,0.273498237565796
1,1,12.51,0.6303703264875175
2,3,24.25,1.3138016952973461
2,3,9.25,2.393902768986217
0,3,13.98,0.3962488244108031
0,2,2.41,0.49882529590322555
0,2,31.05,0.15864292563846785
1,3,25.1,0.7619299688513177
2,1,16.5,0.8956351131789162
0,1,19.06,0.16169230508342944
0,5,18.17,0.433116254974318
2,1,26.07,0.6107777165474227
2,2,10.85,1.7795109146371952
0,3,20.86,0.3009193709901247
1,19,23.62,1.7469192508463607
0,2,24.72,0.20435443771862996
0,2,0.1,0.5471133083524624
2,4,10.21,2.6745355181630996
2,4,6.85,3.0592681699114035
1,3,16.2,1.0877369747805772
0,2,0.1,0.5471133083524624
2,1,0.1,1.7259503240724194
0,2,32.36,0.15054407915221427
0,5,19.94,0.40351198069603245
1,5,15.97,1.4188734176678746
0,1,17.91,0.16930387510150127
1,2,16.17,0.8630461921233169
1,2,22.98,0.6572524654131338
0,8,9.94,0.7381913749237566
0,3,16.49,0.35839737555382056
0,2,16.82,0.2802987296463207
0,1,6.63,0.26584014722068783
1,2,25.22,0.6009238462084472
2,1,11.43,1.0969984971103686
0,4,23.14,0.31890494928135193
0,3,15.92,0.36666270239154114
1,2,28.07,0.5361790826589438
2,2,6.67,2.1033652445196926
0,5,6.32,0.6957609781859115
0,1,7.75,0.2541933448985699
1,1,16.07,0.5467039693886305
0,6,27.33,0.3260784214394895
0,4,27.74,0.26530844532468556
1,4,0.1,2.404519528706219
1,1,17.0,0.5267402098229516
1,1,0.1,1.0355701944434514
1,1,21.36,0.44244115232523534
1,1,23.95,0.39889868666271544
0,3,14.68,0.3853077472157349
0,1,15.67,0.1851738619070544
0,3,15.59,0.3715347347348713
0,1,8.72,0.2445195287321684
1,1,18.45,0.49705837131227654
2,8,13.15,3.2462021378245596
2,1,22.44,0.706224439731165
1,1,14.09,0.591763739478783
0,1,8.11,0.2505591894492547
0,1,2.71,0.31096960610595
2,2,0.1,2.7355665417623123
1,1,25.5,0.37491804915772703
1,3,11.34,1.321145770545804
1,4,17.71,1.1888067862293863
1,2,29.27,0.5110503996064615
2,1,10.5,1.1385753766267124
0,2,9.98,0.3685056065525507
1,1,13.94,0.5953249949984546
2,2,15.24,1.4929269059034886
0,3,30.1,0.2079384990634408
1,1,27.53,0.3456779172445071
0,4,19.97,0.3620176956888145
2,5,26.6,1.5457184410539897
0,4,13.57,0.4676373459684716
1,1,17.39,0.5185868243067278
0,2,12.59,0.3319737588017411
1,5,4.68,2.228799698771949
0,1,24.63,0.12939829138440082
0,4,19.25,0.3725953930462652
0,1,15.14,0.18914145567492455
2,1,14.98,0.9517792144260572
0,3,2.95,0.6159971632445749
0,3,7.18,0.520111056206428
1,4,17.69,1.1897582121780064
1,6,10.77,1.8972299829504444
2,1,13.26,1.0195667797022103
0,1,14.16,0.19670303951951656
1,5,9.54,1.8350343283712685
0,1,7.26,0.2592246804784731
0,3,2.1,0.6373011828810247
1,2,13.83,0.9477286382500741
1,1,19.95,0.4681119452230524
1,1,1.85,0.9655592493778754
0,2,14.81,0.3037654708019016
0,4,17.25,0.4036277707622872
0,3,7.08,0.5221956668731068
2,2,26.38,0.9561299535348344
0,2,11.91,0.34112736980715025
0,1,14.19,0.19646713744164812
0,1,13.71,0.2002757521821102
1,2,0.83,1.5941057739480984
0,1,23.07,0.13772999048441187
2,1,7.36,1.2909492639585132
0,2,13.11,0.32514002186007757
2,2,19.78,1.2450037718255715
0,1,26.69,0.11916334248433542
1,2,6.36,1.2777656104419974
2,2,11.43,1.7387014812674
0,1,26.06,0.12220441530055492
2,6,18.71,2.3016368470632904
0,1,20.37,0.15343778537125868
2,4,6.59,3.0912505791388694
1,1,11.97,0.644134442851698
0,5,13.66,0.5187417559141044
0,1,8.14,0.25025869875239254
0,3,1.6,0.6501755207758579
0,1,10.92,0.22392141800774495
0,3,25.83,0.24666776701714477
0,2,15.47,0.2958509931453211
0,1,25.99,0.12254706715212285
1,3,16.43,1.0777756867975037
0,1,8.88,0.24295960084208104
0,5,25.22,0.3266881934706517
1,1,16.7,0.5330991697933127
0,2,22.69,0.2216403284795318
0,3,6.45,0.5355222068489737
0,1,23.31,0.13641410891325803
2,1,23.55,0.6755539968146713
2,3,17.32,1.733469673912677
0,4,8.54,0.5718593638471136
1,6,14.63,1.6257917350327649
1,1,19.89,0.4692367631331673
1,2,16.88,0.8388804579302696
1,1,19.81,0.4707407258321305
1,1,23.1,0.41269444086530815
0,3,9.81,0.46817509398796686
0,1,5.76,0.2752542394985862
0,2,14.7,0.3051049836405951
2,2,12.36,1.6752100484773127
1,3,21.29,0.8873634470818832
2,5,6.4,3.467690507775901
2,3,23.16,1.3723505393898114
0,2,25.83,0.19547958042939867
1,3,15.0,1.1412217146511954
1,3,15.49,1.1190715497560761
2,1,8.86,1.2157702314528185
2,1,10.66,1.131311762574388
1,1,11.73,0.6503479104280833
0,2,26.54,0.19000605233329154
1,4,14.43,1.355472501899288
0,1,4.42,0.2904104240631072
1,1,17.04,0.5258980993552592
2,5,21.61,1.8871897403509297
0,4,14.8,0.4451864101871106
1,3,26.75,0.7132661602704701
0,1,21.22,0.14830859107454433
0,1,6.61,0.26605290443000107
0,1,10.59,0.22689677487873944
1,1,16.81,0.5307586862859173
2,1,1.67,1.6208939390715393
2,2,17.69,1.3535605426221309
0,1,0.91,0.33418514904317825
2,1,23.19,0.6853523532199067
